,Series ID,Year,Period,Label,Value,DATE,Next Month Value,CPIAUCSL,CUUR0000SEHA,EXPGS,IMPGS,FEDFUNDS,GDI,GDP,LFWA64TTUSM647S,GASREGW,DSPI,SP500,LFP,EPR,EL,ClF,AWU,INDPRO,BOGZ1FA895050005Q,HLTHSCPCHCSA,UEL
815,LNS14000000,2015,M12,2015 Dec,5.0,2015-12-01,4.8,237.761,291.204,,,0.24,,,204756300.0,,13702.2,2102.63,62.7,59.6,150128.0,158035.0,27.9,98.9471,,,7907.0
816,LNS14000000,2016,M01,2016 Jan,4.8,2016-01-01,4.9,237.652,292.004,2181.957,2693.639,0.34,18592.063,18525.933,205073100.0,,13767.2,.,62.7,59.7,150653.0,158280.0,29.1,99.4391,5125028.0,7955.614284488002,7627.0
817,LNS14000000,2016,M02,2016 Feb,4.9,2016-02-01,5.0,237.336,292.777,,,0.38,,,205103300.0,1.822,13773.8,1939.38,62.8,59.8,150939.0,158640.0,29.4,98.9232,,,7702.0
818,LNS14000000,2016,M03,2016 Mar,5.0,2016-03-01,5.1,238.08,293.489,,,0.36,,,205204800.0,,13806.0,1978.35,63.0,59.8,151218.0,159179.0,28.3,98.1635,,,7961.0
819,LNS14000000,2016,M04,2016 Apr,5.1,2016-04-01,4.8,238.992,294.175,2221.936,2711.306,0.37,18630.413,18711.702,205257900.0,,13822.6,2072.78,62.9,59.7,151074.0,159141.0,27.9,98.4775,5131559.0,,8067.0
820,LNS14000000,2016,M05,2016 May,4.8,2016-05-01,4.9,239.557,295.036,,,0.37,,,205414700.0,,13834.7,,62.7,59.7,151132.0,158784.0,26.9,98.2549,,,7652.0
821,LNS14000000,2016,M06,2016 Jun,4.9,2016-06-01,4.8,240.222,295.902,,,0.38,,,205549500.0,,13868.1,2099.33,62.7,59.7,151223.0,158967.0,28.0,98.7315,,,7744.0
822,LNS14000000,2016,M07,2016 Jul,4.8,2016-07-01,4.9,240.101,296.862,2270.0,2751.229,0.39,18800.88,18892.639,205690200.0,,13924.8,2102.95,62.8,59.8,151554.0,159194.0,27.8,98.8452,5165786.0,,7641.0
823,LNS14000000,2016,M08,2016 Aug,4.9,2016-08-01,5.0,240.545,297.916,,,0.4,,,205684400.0,2.159,13960.5,2170.84,62.9,59.8,151779.0,159562.0,27.2,98.7427,,,7784.0
824,LNS14000000,2016,M09,2016 Sep,5.0,2016-09-01,4.9,241.176,298.962,,,0.4,,,205734700.0,,14019.0,2170.86,62.9,59.7,151761.0,159714.0,26.5,98.6552,,,7953.0
825,LNS14000000,2016,M10,2016 Oct,4.9,2016-10-01,4.7,241.741,300.400,2268.339,2799.145,0.4,18984.656,19089.379,205842200.0,,14073.7,,62.8,59.7,151793.0,159605.0,26.6,98.7237,5282608.0,,7811.0
826,LNS14000000,2016,M11,2016 Nov,4.7,2016-11-01,4.7,242.026,301.587,,,0.41,,,205827800.0,,14116.1,2111.72,62.7,59.7,151954.0,159506.0,25.9,98.3443,,,7553.0
827,LNS14000000,2016,M12,2016 Dec,4.7,2016-12-01,4.7,242.637,302.735,,,0.54,,,205937600.0,,14180.1,2191.08,62.7,59.7,152157.0,159678.0,26.3,99.0406,,,7521.0
828,LNS14000000,2017,M01,2017 Jan,4.7,2017-01-01,4.6,243.618,303.467,2339.728,2873.148,0.65,19237.015,19280.084,205381400.0,,14294.2,,62.8,59.9,152152.0,159620.0,25.3,98.8158,5294668.0,8154.945628486752,7468.0
829,LNS14000000,2017,M02,2017 Feb,4.6,2017-02-01,4.4,244.006,304.211,,,0.66,,,205427400.0,,14356.4,2279.55,62.9,60.0,152480.0,159859.0,25.5,98.4356,,,7379.0
830,LNS14000000,2017,M03,2017 Mar,4.4,2017-03-01,4.4,243.892,304.868,,,0.79,,,205328800.0,,14408.5,2395.96,62.9,60.2,153065.0,160137.0,25.1,99.0492,,,7073.0
831,LNS14000000,2017,M04,2017 Apr,4.4,2017-04-01,4.4,244.193,305.477,2349.681,2903.18,0.9,19405.93,19438.643,205360500.0,,14468.8,,63.0,60.2,153255.0,160345.0,24.1,100.0416,5384584.0,,7089.0
832,LNS14000000,2017,M05,2017 May,4.4,2017-05-01,4.3,244.004,306.379,,,0.91,,,205471300.0,2.411,14563.6,2388.33,62.8,60.1,153069.0,160068.0,24.7,100.128,,,7000.0
833,LNS14000000,2017,M06,2017 Jun,4.3,2017-06-01,4.3,244.163,307.314,,,1.04,,,205639600.0,,14583.9,2430.06,62.8,60.1,153318.0,160192.0,24.6,100.337,,,6873.0
834,LNS14000000,2017,M07,2017 Jul,4.3,2017-07-01,4.4,244.243,308.173,2384.524,2916.022,1.15,19601.627,19692.595,205743500.0,,14630.7,,62.9,60.2,153569.0,160462.0,24.6,100.0865,5481513.0,,6892.0
835,LNS14000000,2017,M08,2017 Aug,4.4,2017-08-01,4.3,245.183,309.479,,,1.16,,,205754800.0,,14681.5,2476.35,62.9,60.1,153503.0,160586.0,24.0,99.6323,,,7082.0
836,LNS14000000,2017,M09,2017 Sep,4.3,2017-09-01,4.2,246.435,310.268,,,1.15,,,205682400.0,,14764.1,2476.55,63.1,60.4,154286.0,161140.0,26.1,99.7482,,,6854.0
837,LNS14000000,2017,M10,2017 Oct,4.2,2017-10-01,4.2,246.626,311.501,2479.107,3034.004,1.15,19932.229,20037.088,205724800.0,,14826.3,,62.7,60.1,153609.0,160309.0,26.2,100.9893,5622002.0,,6700.0
838,LNS14000000,2017,M11,2017 Nov,4.2,2017-11-01,4.1,247.284,312.670,,,1.16,,,205751100.0,,14870.2,2579.36,62.7,60.1,153805.0,160579.0,25.7,101.2493,,,6774.0
839,LNS14000000,2017,M12,2017 Dec,4.1,2017-12-01,4.0,247.805,313.904,,,1.3,,,205857600.0,,14918.8,2642.22,62.7,60.1,153904.0,160535.0,24.2,101.4871,,,6632.0
840,LNS14000000,2018,M01,2018 Jan,4.0,2018-01-01,4.1,248.859,314.788,2517.268,3093.299,1.41,20204.957,20328.553,206367000.0,2.52,15064.6,.,62.7,60.1,154425.0,160914.0,24.2,101.4852,5715435.0,8440.046404832827,6489.0
841,LNS14000000,2018,M02,2018 Feb,4.1,2018-02-01,4.0,249.529,315.277,,,1.42,,,206277800.0,,15132.0,2821.98,63.0,60.4,155197.0,161778.0,22.9,101.7319,,,6581.0
842,LNS14000000,2018,M03,2018 Mar,4.0,2018-03-01,4.0,249.577,315.883,,,1.51,,,206232300.0,,15202.6,2677.67,62.9,60.4,155214.0,161686.0,24.0,102.1943,,,6472.0
843,LNS14000000,2018,M04,2018 Apr,4.0,2018-04-01,3.8,250.227,316.763,2562.172,3105.995,1.69,20470.2,20580.912,206234600.0,,15271.7,,62.9,60.4,155312.0,161771.0,22.5,103.3551,5755903.0,,6459.0
844,LNS14000000,2018,M05,2018 May,3.8,2018-05-01,4.0,250.792,317.490,,,1.7,,,206415200.0,,15349.7,2654.8,62.9,60.5,155652.0,161848.0,21.1,102.381,,,6196.0
845,LNS14000000,2018,M06,2018 Jun,4.0,2018-06-01,3.8,251.018,318.318,,,1.82,,,206576100.0,,15425.7,2734.62,63.0,60.5,155762.0,162210.0,20.8,103.2256,,,6447.0
846,LNS14000000,2018,M07,2018 Jul,3.8,2018-07-01,3.8,251.214,319.351,2535.501,3153.747,1.91,20760.836,20798.73,206631000.0,,15508.8,,63.0,60.6,156146.0,162341.0,23.1,103.3561,5894057.0,,6195.0
847,LNS14000000,2018,M08,2018 Aug,3.8,2018-08-01,3.7,251.663,320.651,,,1.91,,,206728200.0,,15574.8,2813.36,62.6,60.3,155504.0,161660.0,22.4,104.0585,,,6156.0
848,LNS14000000,2018,M09,2018 Sep,3.7,2018-09-01,3.8,252.182,321.533,,,1.95,,,206669800.0,,15605.6,,62.8,60.4,156015.0,162087.0,24.2,104.1038,,,6073.0
849,LNS14000000,2018,M10,2018 Oct,3.8,2018-10-01,3.8,252.772,322.628,2537.415,3171.622,2.19,20936.314,20917.867,206644000.0,2.866,15670.2,2924.59,62.9,60.5,156391.0,162602.0,23.1,103.9297,5905297.0,,6211.0
850,LNS14000000,2018,M11,2018 Nov,3.8,2018-11-01,3.9,252.594,323.968,,,2.2,,,206609700.0,,15717.7,2740.37,62.9,60.6,156721.0,162836.0,22.1,104.0126,,,6115.0
851,LNS14000000,2018,M12,2018 Dec,3.9,2018-12-01,4.0,252.767,324.815,,,2.27,,,206775500.0,,15925.0,,63.0,60.6,156817.0,163206.0,21.9,104.0451,,,6389.0
852,LNS14000000,2019,M01,2019 Jan,4.0,2019-01-01,3.8,252.561,325.597,2540.244,3132.539,2.4,21211.258,21111.6,206328400.0,,15947.1,.,63.1,60.6,156487.0,162963.0,20.5,103.3598,5975807.0,8827.387344865094,6475.0
853,LNS14000000,2019,M02,2019 Feb,3.8,2019-02-01,3.8,253.319,326.351,,,2.4,,,206311500.0,,16001.2,2706.53,63.1,60.7,156863.0,162999.0,21.8,102.8251,,,6136.0
854,LNS14000000,2019,M03,2019 Mar,3.8,2019-03-01,3.7,254.277,327.513,,,2.41,,,206132000.0,,16043.6,2803.69,63.0,60.6,156701.0,162904.0,22.2,102.8361,,,6202.0
855,LNS14000000,2019,M04,2019 Apr,3.7,2019-04-01,3.6,255.233,328.678,2547.448,3165.41,2.42,21369.395,21397.938,206188800.0,2.691,16055.6,2867.19,62.8,60.5,156625.0,162586.0,22.5,102.2748,6054966.0,,5961.0
856,LNS14000000,2019,M05,2019 May,3.6,2019-05-01,3.6,255.296,329.333,,,2.39,,,206464400.0,,16065.5,2923.73,62.9,60.6,156821.0,162751.0,24.0,102.4176,,,5930.0
857,LNS14000000,2019,M06,2019 Jun,3.6,2019-06-01,3.7,255.213,330.648,,,2.38,,,206527300.0,,16103.7,,63.0,60.7,157232.0,163168.0,21.6,102.5425,,,5935.0
858,LNS14000000,2019,M07,2019 Jul,3.7,2019-07-01,3.6,255.802,331.605,2532.405,3117.952,2.4,21557.692,21717.171,206372500.0,2.713,16145.0,2964.33,63.1,60.8,157529.0,163590.0,19.6,102.0057,6135138.0,,6061.0
859,LNS14000000,2019,M08,2019 Aug,3.6,2019-08-01,3.5,256.036,332.638,,,2.13,,,206397000.0,,16238.4,2953.56,63.1,60.8,157829.0,163774.0,21.9,102.7814,,,5945.0
860,LNS14000000,2019,M09,2019 Sep,3.5,2019-09-01,3.6,256.43,333.834,,,2.04,,,206303600.0,,16282.7,,63.2,61.0,158339.0,164092.0,22.5,102.4601,,,5753.0
861,LNS14000000,2019,M10,2019 Oct,3.6,2019-10-01,3.6,257.155,334.680,2537.466,3050.824,1.83,21793.424,21933.217,206183800.0,,16332.8,2940.25,63.3,61.0,158545.0,164416.0,22.4,101.5878,6094251.0,,5871.0
862,LNS14000000,2019,M11,2019 Nov,3.6,2019-11-01,3.6,257.879,335.819,,,1.55,,,206202200.0,,16400.2,3066.91,63.3,61.0,158629.0,164496.0,20.3,102.1494,,,5868.0
863,LNS14000000,2019,M12,2019 Dec,3.6,2019-12-01,3.6,258.63,336.789,,,1.55,,,206268400.0,,16358.1,,63.3,61.1,158845.0,164699.0,20.7,101.9421,,,5853.0
864,LNS14000000,2020,M01,2020 Jan,3.6,2020-01-01,3.5,258.906,337.825,2416.181,2929.759,1.55,21760.154,21727.657,205746600.0,,16556.6,.,63.3,61.1,158486.0,164328.0,21.9,101.3372,5984215.0,8451.291560033911,5842.0
865,LNS14000000,2020,M02,2020 Feb,3.5,2020-02-01,4.4,259.246,338.616,,,1.58,,,205651500.0,,16637.7,,63.3,61.1,158683.0,164412.0,20.6,101.6718,,,5729.0
866,LNS14000000,2020,M03,2020 Mar,4.4,2020-03-01,14.8,258.15,339.519,,,0.65,,,205304900.0,,16370.1,,62.6,59.8,155371.0,162581.0,17.0,97.606,,,7209.0
867,LNS14000000,2020,M04,2020 Apr,14.8,2020-04-01,13.2,256.126,340.135,1814.401,2350.926,0.05,19789.939,19935.444,206914500.0,,18714.8,2470.5,60.1,51.2,133185.0,156276.0,7.1,84.6812,5429042.0,,23090.0
868,LNS14000000,2020,M05,2020 May,13.2,2020-05-01,11.0,255.848,340.811,,,0.05,,,206866500.0,,17780.5,2830.71,60.8,52.7,137133.0,158066.0,10.5,86.0108,,,20933.0
869,LNS14000000,2020,M06,2020 Jun,11.0,2020-06-01,10.2,257.004,341.294,,,0.08,,,205549900.0,1.974,17765.3,3055.73,61.5,54.7,142345.0,160003.0,14.3,91.6745,,,17658.0
870,LNS14000000,2020,M07,2020 Jul,10.2,2020-07-01,8.4,258.408,341.950,2105.083,2801.482,0.09,21261.97,21684.551,205334700.0,,17977.1,3115.86,61.5,55.2,143787.0,160178.0,17.0,95.0037,6344875.0,,16391.0
871,LNS14000000,2020,M08,2020 Aug,8.4,2020-08-01,7.8,259.366,342.444,,,0.1,,,205684300.0,,17329.2,,61.7,56.5,147261.0,160759.0,19.9,95.9294,,,13498.0
872,LNS14000000,2020,M09,2020 Sep,7.8,2020-09-01,6.8,259.951,342.910,,,0.09,,,206083300.0,,17451.7,3526.65,61.5,56.6,147674.0,160247.0,21.5,95.8914,,,12573.0
873,LNS14000000,2020,M10,2020 Oct,6.8,2020-10-01,6.7,260.249,343.615,2268.891,3027.199,0.09,22173.83,22068.767,205961600.0,,17394.6,3380.8,61.7,57.5,149949.0,160961.0,22.0,96.5256,6542186.0,,11012.0
874,LNS14000000,2020,M11,2020 Nov,6.7,2020-11-01,6.7,260.895,344.039,,,0.09,,,206181500.0,,17200.9,,61.5,57.4,149914.0,160627.0,23.4,96.9529,,,10713.0
875,LNS14000000,2020,M12,2020 Dec,6.7,2020-12-01,6.4,262.005,344.455,,,0.09,,,206153000.0,,17319.1,3662.45,61.5,57.4,149989.0,160761.0,23.3,98.2039,,,10772.0
876,LNS14000000,2021,M01,2021 Jan,6.4,2021-01-01,6.2,262.518,344.758,2381.224,3176.982,0.09,22686.561,22656.793,205153900.0,,19244.0,.,61.3,57.4,149817.0,160014.0,25.9,98.8135,6624189.0,9298.686643580104,10196.0
877,LNS14000000,2021,M02,2021 Feb,6.2,2021-02-01,6.1,263.583,345.242,,,0.08,,,205160200.0,2.409,17703.8,3773.86,61.4,57.5,150140.0,160133.0,27.5,95.5072,,,9992.0
878,LNS14000000,2021,M03,2021 Mar,6.1,2021-03-01,6.1,264.91,345.717,,,0.07,,,205132300.0,2.711,21875.4,3901.82,61.5,57.7,150660.0,160395.0,29.7,98.1929,,,9734.0
879,LNS14000000,2021,M04,2021 Apr,6.1,2021-04-01,5.8,266.752,346.267,2505.032,3340.114,0.07,23338.862,23368.861,205508300.0,,18651.9,4019.87,61.6,57.9,151083.0,160884.0,28.3,98.3317,6728959.0,,9801.0
880,LNS14000000,2021,M05,2021 May,5.8,2021-05-01,5.9,268.452,347.016,,,0.06,,,205656900.0,,18208.0,,61.5,58.0,151487.0,160737.0,29.6,99.1867,,,9250.0
881,LNS14000000,2021,M06,2021 Jun,5.9,2021-06-01,5.4,270.664,347.833,,,0.08,,,205405400.0,,18217.6,4202.04,61.7,58.1,151747.0,161294.0,31.9,99.6483,,,9547.0
882,LNS14000000,2021,M07,2021 Jul,5.4,2021-07-01,5.1,271.994,348.469,2570.103,3458.783,0.1,23947.672,23921.991,205303500.0,,18426.0,4319.94,61.8,58.4,152789.0,161558.0,29.7,100.0668,6863810.0,,8770.0
883,LNS14000000,2021,M08,2021 Aug,5.1,2021-08-01,4.7,272.789,349.710,,,0.09,,,205292300.0,,18462.4,,61.8,58.6,153270.0,161558.0,29.5,100.0412,,,8288.0
884,LNS14000000,2021,M09,2021 Sep,4.7,2021-09-01,4.5,273.887,351.255,,,0.08,,,205455700.0,,18308.1,4524.09,61.7,58.8,153909.0,161568.0,28.5,98.9955,,,7659.0
885,LNS14000000,2021,M10,2021 Oct,4.5,2021-10-01,4.1,276.434,352.892,2765.36,3685.956,0.08,24745.215,24777.038,205323100.0,,18430.9,4357.04,61.8,59.0,154504.0,161748.0,26.8,100.3542,7334320.0,,7244.0
886,LNS14000000,2021,M11,2021 Nov,4.1,2021-11-01,3.9,278.799,354.526,,,0.08,,,205356600.0,3.39,18504.0,4613.67,61.9,59.3,155508.0,162241.0,28.9,101.2684,,,6733.0
887,LNS14000000,2021,M12,2021 Dec,3.9,2021-12-01,4.0,280.808,355.931,,,0.08,,,205325200.0,,18540.7,4513.04,62.0,59.6,156124.0,162429.0,28.1,101.1948,,,6305.0
888,LNS14000000,2022,M01,2022 Jan,4.0,2022-01-01,3.8,282.39,357.737,2848.698,3925.742,0.08,25355.214,25215.491,207070900.0,,18201.9,,62.2,59.7,157066.0,163615.0,24.5,101.2146,7565335.0,,6549.0
889,LNS14000000,2022,M02,2022 Feb,3.8,2022-02-01,3.6,284.535,359.627,,,0.08,,,207002500.0,,18317.4,4546.54,62.2,59.8,157528.0,163807.0,26.3,101.8458,,,6279.0
890,LNS14000000,2022,M03,2022 Mar,3.6,2022-03-01,3.7,287.553,361.083,,,0.2,,,206836200.0,,18390.6,4306.26,62.3,60.1,158219.0,164212.0,24.2,102.6732,,,5993.0
891,LNS14000000,2022,M04,2022 Apr,3.7,2022-04-01,3.6,288.764,362.951,3071.551,4093.663,0.33,25912.65,25805.791,206949500.0,,18446.5,4545.86,62.2,59.9,157888.0,163922.0,24.8,102.9024,7549975.0,,6034.0
892,LNS14000000,2022,M05,2022 May,3.6,2022-05-01,3.6,291.359,365.116,,,0.77,,,207146600.0,,18541.9,,62.3,60.0,158314.0,164280.0,22.4,102.9659,,,5966.0
893,LNS14000000,2022,M06,2022 Jun,3.6,2022-06-01,3.5,294.996,367.927,,,1.21,,,207387900.0,,18678.4,4101.23,62.2,59.9,158116.0,164100.0,22.3,102.8224,,,5984.0
894,LNS14000000,2022,M07,2022 Jul,3.5,2022-07-01,3.6,294.977,370.448,3102.55,3988.447,1.68,26454.67,26272.011,207482500.0,,18920.6,3825.33,62.1,60.0,158282.0,164065.0,22.1,103.0505,7577959.0,,5783.0
895,LNS14000000,2022,M08,2022 Aug,3.6,2022-08-01,3.5,295.209,373.283,,,2.33,,,207417500.0,4.192,19087.3,4118.63,62.4,60.1,158758.0,164741.0,22.3,103.1703,,,5983.0
896,LNS14000000,2022,M09,2022 Sep,3.5,2022-09-01,3.6,296.341,376.569,,,2.56,,,207476000.0,,19216.8,3966.85,62.3,60.1,158894.0,164649.0,20.2,103.5326,,,5755.0
897,LNS14000000,2022,M10,2022 Oct,3.6,2022-10-01,3.6,297.863,379.436,3046.718,3897.402,3.08,26607.38,26734.277,207515100.0,,19362.3,,62.3,60.0,158729.0,164679.0,20.8,103.4442,7672136.0,,5950.0
898,LNS14000000,2022,M11,2022 Nov,3.6,2022-11-01,3.5,298.648,382.562,,,3.78,,,207580200.0,,19431.1,3856.1,62.1,59.9,158485.0,164441.0,21.5,103.1058,,,5956.0
899,LNS14000000,2022,M12,2022 Dec,3.5,2022-12-01,3.4,298.812,385.649,,,4.1,,,207566700.0,,19533.4,4076.57,62.3,60.1,159300.0,164998.0,19.5,101.8266,,,5698.0
900,LNS14000000,2023,M01,2023 Jan,3.4,2023-01-01,3.6,300.356,388.372,3060.562,3874.21,4.33,26964.49,27164.359,208315900.0,,20002.9,,62.4,60.2,160152.0,165871.0,20.4,102.7476,7686213.0,,5719.0
901,LNS14000000,2023,M02,2023 Feb,3.6,2023-02-01,3.5,301.509,391.141,,,4.57,,,208356500.0,,20153.1,4119.21,62.5,60.2,160301.0,166263.0,19.3,102.8003,,,5962.0
902,LNS14000000,2023,M03,2023 Mar,3.5,2023-03-01,3.4,301.744,392.910,,,4.65,,,208207600.0,,20285.0,3951.39,62.6,60.4,160824.0,166690.0,19.5,102.8143,,,5866.0
903,LNS14000000,2023,M04,2023 Apr,3.4,2023-04-01,3.7,303.032,394.898,2995.524,3799.003,4.83,27229.296,27453.815,208312700.0,,20374.1,,62.6,60.4,160962.0,166678.0,20.8,103.2241,7772038.0,,5715.0
904,LNS14000000,2023,M05,2023 May,3.7,2023-05-01,3.6,303.365,396.726,,,5.06,,,208510400.0,3.6,20473.3,4167.87,62.6,60.3,160707.0,166823.0,21.2,102.9809,,,6117.0
905,LNS14000000,2023,M06,2023 Jun,3.6,2023-06-01,3.5,304.003,398.593,,,5.08,,,208659700.0,,20533.6,4221.02,62.6,60.3,161004.0,167000.0,20.7,102.3809,,,5997.0
906,LNS14000000,2023,M07,2023 Jul,3.5,2023-07-01,3.8,304.628,400.210,3062.041,3843.132,5.12,27627.915,27967.697,208796500.0,,20575.0,,62.6,60.4,161209.0,167113.0,20.6,103.0722,7947129.0,,5904.0
907,LNS14000000,2023,M08,2023 Aug,3.8,2023-08-01,3.8,306.187,402.247,,,5.33,,,208796500.0,,20666.8,4576.73,62.8,60.4,161500.0,167840.0,20.4,103.0951,,,6340.0
908,LNS14000000,2023,M09,2023 Sep,3.8,2023-09-01,3.8,307.288,404.487,,,5.33,,,208933700.0,,20757.4,4515.77,62.8,60.4,161550.0,167897.0,21.4,103.3081,,,6347.0
909,LNS14000000,2023,M10,2023 Oct,3.8,2023-10-01,3.7,307.531,406.683,3091.748,3882.899,5.33,28082.659,28296.967,208949000.0,,20826.0,,62.7,60.3,161280.0,167723.0,21.6,102.5781,8028895.0,,6443.0
910,LNS14000000,2023,M11,2023 Nov,3.7,2023-11-01,3.7,308.024,408.838,,,5.33,,,209030000.0,,20918.1,4237.86,62.8,60.4,161866.0,168127.0,19.5,102.8868,,,6262.0
911,LNS14000000,2023,M12,2023 Dec,3.7,2023-12-01,3.7,308.742,410.606,,,5.33,,,209112600.0,,20996.4,4594.63,62.5,60.1,161183.0,167451.0,22.3,102.6309,,,6268.0
912,LNS14000000,2024,M01,2024 Jan,3.7,2024-01-01,3.9,309.685,412.019,3125.421,3966.989,5.33,28499.212,28624.069,208622500.0,3.089,21278.8,.,62.5,60.2,161152.0,167276.0,20.8,101.483,8084675.0,,6124.0
913,LNS14000000,2024,M02,2024 Feb,3.9,2024-02-01,3.8,311.054,413.695,,,5.33,,,208644000.0,,21364.6,4906.19,62.5,60.1,160968.0,167426.0,20.9,102.7267,,,6458.0
914,LNS14000000,2024,M03,2024 Mar,3.8,2024-03-01,3.9,312.23,415.219,,,5.33,,,208588000.0,,21492.3,5137.08,62.7,60.3,161466.0,167895.0,21.6,102.5186,,,6429.0
915,LNS14000000,2024,M04,2024 Apr,3.9,2024-04-01,4.0,313.207,416.386,3154.321,4061.192,5.33,28821.879,29016.714,208558600.0,3.517,21521.4,5243.77,62.7,60.2,161491.0,167982.0,19.9,102.3568,8240508.0,,6492.0
916,LNS14000000,2024,M05,2024 May,4.0,2024-05-01,4.1,313.225,417.772,,,5.33,,,208819700.0,,21576.7,5018.39,62.5,60.1,161083.0,167732.0,21.2,102.9797,,,6649.0
917,LNS14000000,2024,M06,2024 Jun,4.1,2024-06-01,4.3,313.049,418.820,,,5.33,,,208896300.0,,21607.7,,62.6,60.1,161199.0,168009.0,20.7,103.2768,,,6811.0
918,LNS14000000,2024,M07,2024 Jul,4.3,2024-07-01,4.2,313.534,420.577,3210.729,4161.259,5.33,29114.0,29354.321,208885400.0,3.479,21652.4,5475.09,62.7,60.0,161266.0,168429.0,20.6,102.5381,,,7163.0
919,LNS14000000,2024,M08,2024 Aug,4.2,2024-08-01,4.1,314.121,422.223,,,5.33,,,208941900.0,,21678.2,5446.68,62.7,60.0,161434.0,168549.0,21.0,103.0449,,,7115.0
920,LNS14000000,2024,M09,2024 Sep,4.1,2024-09-01,4.1,314.686,423.821,,,5.13,,,209099800.0,,21743.9,,62.7,60.2,161864.0,168699.0,22.6,102.5497,,,6834.0
921,LNS14000000,2024,M10,2024 Oct,4.1,2024-10-01,4.2,315.454,425.381,,,4.83,,,209089300.0,,21888.0,5708.75,62.6,60.0,161496.0,168479.0,22.9,102.2805,,,6984.0
922,LNS14000000,2024,M11,2024 Nov,4.2,2024-11-01,,,,,,4.64,,,,,,5728.8,62.5,59.8,161141.0,168286.0,23.7,,,,7145.0
